交易日期,证券代码,利率,期限
20220722,SHIBORON.IR,1.194,O/N
20220725,SHIBOR1M.IR,1.756,1M
20220725,SHIBOR1W.IR,1.639,1W
20220725,SHIBOR1Y.IR,2.256,1Y
20220725,SHIBOR2W.IR,1.656,2W
20220725,SHIBOR3M.IR,1.881,3M
20220725,SHIBOR6M.IR,2.03,6M
20220725,SHIBOR9M.IR,2.173,9M
20220725,SHIBORON.IR,1.074,O/N
20220726,SHIBOR1M.IR,1.755,1M
20220726,SHIBOR1W.IR,1.632,1W
20220726,SHIBOR1Y.IR,2.246,1Y
20220726,SHIBOR2W.IR,1.654,2W
20220726,SHIBOR3M.IR,1.872,3M
20220726,SHIBOR6M.IR,2.021,6M
20220726,SHIBOR9M.IR,2.166,9M
20220726,SHIBORON.IR,1.018,O/N
20220727,SHIBOR1M.IR,1.748,1M
20220727,SHIBOR1W.IR,1.613,1W
20220727,SHIBOR1Y.IR,2.236,1Y
20220727,SHIBOR2W.IR,1.649,2W
20220727,SHIBOR3M.IR,1.863,3M
20220727,SHIBOR6M.IR,2.012,6M
20220727,SHIBOR9M.IR,2.157,9M
20220727,SHIBORON.IR,1.008,O/N
20220728,SHIBOR1M.IR,1.742,1M
20220728,SHIBOR1W.IR,1.546,1W
20220728,SHIBOR1Y.IR,2.226,1Y
20220728,SHIBOR2W.IR,1.632,2W
20220728,SHIBOR3M.IR,1.854,3M
20220728,SHIBOR6M.IR,2.004,6M
20220728,SHIBOR9M.IR,2.144,9M
20220728,SHIBORON.IR,1.014,O/N
20220729,SHIBOR1M.IR,1.737,1M
20220729,SHIBOR1W.IR,1.705,1W
20220729,SHIBOR1Y.IR,2.218,1Y
20220729,SHIBOR2W.IR,1.61,2W
20220729,SHIBOR3M.IR,1.846,3M
20220729,SHIBOR6M.IR,1.996,6M
20220729,SHIBOR9M.IR,2.131,9M
20220729,SHIBORON.IR,1.254,O/N
20220801,SHIBOR1M.IR,1.721,1M
20220801,SHIBOR1W.IR,1.56,1W
20220801,SHIBOR1Y.IR,2.193,1Y
20220801,SHIBOR2W.IR,1.547,2W
20220801,SHIBOR3M.IR,1.825,3M
20220801,SHIBOR6M.IR,1.982,6M
20220801,SHIBOR9M.IR,2.109,9M
20220801,SHIBORON.IR,1.177,O/N
20220802,SHIBOR1M.IR,1.704,1M
20220802,SHIBOR1W.IR,1.526,1W
20220802,SHIBOR1Y.IR,2.151,1Y
20220802,SHIBOR2W.IR,1.461,2W
20220802,SHIBOR3M.IR,1.799,3M
20220802,SHIBOR6M.IR,1.942,6M
20220802,SHIBOR9M.IR,2.066,9M
20220802,SHIBORON.IR,1.076,O/N
20220803,SHIBOR1M.IR,1.679,1M
20220803,SHIBOR1W.IR,1.385,1W
20220803,SHIBOR1Y.IR,2.119,1Y
20220803,SHIBOR2W.IR,1.39,2W
20220803,SHIBOR3M.IR,1.767,3M
20220803,SHIBOR6M.IR,1.911,6M
20220803,SHIBOR9M.IR,2.028,9M
20220803,SHIBORON.IR,1.026,O/N
20220804,SHIBOR1M.IR,1.622,1M
20220804,SHIBOR1W.IR,1.381,1W
20220804,SHIBOR1Y.IR,2.079,1Y
20220804,SHIBOR2W.IR,1.357,2W
20220804,SHIBOR3M.IR,1.729,3M
20220804,SHIBOR6M.IR,1.879,6M
20220804,SHIBOR9M.IR,1.989,9M
20220804,SHIBORON.IR,1.025,O/N
20220805,SHIBOR1M.IR,1.594,1M
20220805,SHIBOR1W.IR,1.384,1W
20220805,SHIBOR1Y.IR,2.043,1Y
20220805,SHIBOR2W.IR,1.351,2W
20220805,SHIBOR3M.IR,1.699,3M
20220805,SHIBOR6M.IR,1.838,6M
20220805,SHIBOR9M.IR,1.95,9M
20220805,SHIBORON.IR,1.019,O/N
20220808,SHIBOR1M.IR,1.569,1M
20220808,SHIBOR1W.IR,1.391,1W
20220808,SHIBOR1Y.IR,2.013,1Y
20220808,SHIBOR2W.IR,1.322,2W
20220808,SHIBOR3M.IR,1.667,3M
20220808,SHIBOR6M.IR,1.8,6M
20220808,SHIBOR9M.IR,1.916,9M
20220808,SHIBORON.IR,1.013,O/N
20220809,SHIBOR1M.IR,1.546,1M
20220809,SHIBOR1W.IR,1.409,1W
20220809,SHIBOR1Y.IR,1.997,1Y
20220809,SHIBOR2W.IR,1.325,2W
20220809,SHIBOR3M.IR,1.647,3M
20220809,SHIBOR6M.IR,1.784,6M
20220809,SHIBOR9M.IR,1.894,9M
20220809,SHIBORON.IR,1.018,O/N
20220810,SHIBOR1M.IR,1.533,1M
20220810,SHIBOR1W.IR,1.43,1W
20220810,SHIBOR1Y.IR,1.988,1Y
20220810,SHIBOR2W.IR,1.334,2W
20220810,SHIBOR3M.IR,1.637,3M
20220810,SHIBOR6M.IR,1.771,6M
20220810,SHIBOR9M.IR,1.88,9M
20220810,SHIBORON.IR,1.068,O/N
20220811,SHIBOR1M.IR,1.53,1M
20220811,SHIBOR1W.IR,1.404,1W
20220811,SHIBOR1Y.IR,1.99,1Y
20220811,SHIBOR2W.IR,1.357,2W
20220811,SHIBOR3M.IR,1.629,3M
20220811,SHIBOR6M.IR,1.766,6M
20220811,SHIBOR9M.IR,1.888,9M
20220811,SHIBORON.IR,1.03,O/N
20220812,SHIBOR1M.IR,1.513,1M
20220812,SHIBOR1W.IR,1.413,1W
20220812,SHIBOR1Y.IR,1.995,1Y
20220812,SHIBOR2W.IR,1.349,2W
20220812,SHIBOR3M.IR,1.622,3M
20220812,SHIBOR6M.IR,1.763,6M
20220812,SHIBOR9M.IR,1.889,9M
20220812,SHIBORON.IR,1.044,O/N
20220815,SHIBOR1M.IR,1.505,1M
20220815,SHIBOR1W.IR,1.425,1W
20220815,SHIBOR1Y.IR,1.978,1Y
20220815,SHIBOR2W.IR,1.315,2W
20220815,SHIBOR3M.IR,1.607,3M
20220815,SHIBOR6M.IR,1.75,6M
20220815,SHIBOR9M.IR,1.873,9M
20220815,SHIBORON.IR,1.043,O/N
20220816,SHIBOR1M.IR,1.5,1M
20220816,SHIBOR1W.IR,1.392,1W
20220816,SHIBOR1Y.IR,1.965,1Y
20220816,SHIBOR2W.IR,1.356,2W
20220816,SHIBOR3M.IR,1.599,3M
20220816,SHIBOR6M.IR,1.744,6M
20220816,SHIBOR9M.IR,1.864,9M
20220816,SHIBORON.IR,1.075,O/N
20220817,SHIBOR1M.IR,1.498,1M
20220817,SHIBOR1W.IR,1.467,1W
20220817,SHIBOR1Y.IR,1.964,1Y
20220817,SHIBOR2W.IR,1.355,2W
20220817,SHIBOR3M.IR,1.598,3M
20220817,SHIBOR6M.IR,1.742,6M
20220817,SHIBOR9M.IR,1.859,9M
20220817,SHIBORON.IR,1.138,O/N
20220818,SHIBOR1M.IR,1.491,1M
20220818,SHIBOR1W.IR,1.479,1W
20220818,SHIBOR1Y.IR,1.961,1Y
20220818,SHIBOR2W.IR,1.434,2W
20220818,SHIBOR3M.IR,1.598,3M
20220818,SHIBOR6M.IR,1.743,6M
20220818,SHIBOR9M.IR,1.859,9M
20220818,SHIBORON.IR,1.187,O/N
20220819,SHIBOR1M.IR,1.492,1M
20220819,SHIBOR1W.IR,1.509,1W
20220819,SHIBOR1Y.IR,1.961,1Y
20220819,SHIBOR2W.IR,1.458,2W
20220819,SHIBOR3M.IR,1.597,3M
20220819,SHIBOR6M.IR,1.741,6M
20220819,SHIBOR9M.IR,1.857,9M
20220819,SHIBORON.IR,1.211,O/N
20220822,SHIBOR1M.IR,1.4911,1M
20220822,SHIBOR1W.IR,1.5089,1W
20220822,SHIBOR1Y.IR,1.96,1Y
20220822,SHIBOR2W.IR,1.4578,2W
20220822,SHIBOR3M.IR,1.5956,3M
20220822,SHIBOR6M.IR,1.7367,6M
20220822,SHIBOR9M.IR,1.8556,9M
20220822,SHIBORON.IR,1.1433,O/N
20220823,SHIBOR1M.IR,1.491,1M
20220823,SHIBOR1W.IR,1.499,1W
20220823,SHIBOR1Y.IR,1.959,1Y
20220823,SHIBOR2W.IR,1.443,2W
20220823,SHIBOR3M.IR,1.594,3M
20220823,SHIBOR6M.IR,1.736,6M
20220823,SHIBOR9M.IR,1.856,9M
20220823,SHIBORON.IR,1.109,O/N
20220824,SHIBOR1M.IR,1.49,1M
20220824,SHIBOR1W.IR,1.445,1W
20220824,SHIBOR1Y.IR,1.96,1Y
20220824,SHIBOR2W.IR,1.448,2W
20220824,SHIBOR3M.IR,1.593,3M
20220824,SHIBOR6M.IR,1.737,6M
20220824,SHIBOR9M.IR,1.857,9M
20220824,SHIBORON.IR,1.122,O/N
20220825,SHIBOR1M.IR,1.49,1M
20220825,SHIBOR1W.IR,1.515,1W
20220825,SHIBOR1Y.IR,1.963,1Y
20220825,SHIBOR2W.IR,1.461,2W
20220825,SHIBOR3M.IR,1.593,3M
20220825,SHIBOR6M.IR,1.739,6M
20220825,SHIBOR9M.IR,1.861,9M
20220825,SHIBORON.IR,1.153,O/N
20220826,SHIBOR1M.IR,1.495,1M
20220826,SHIBOR1W.IR,1.745,1W
20220826,SHIBOR1Y.IR,1.969,1Y
20220826,SHIBOR2W.IR,1.649,2W
20220826,SHIBOR3M.IR,1.594,3M
20220826,SHIBOR6M.IR,1.744,6M
20220826,SHIBOR9M.IR,1.868,9M
20220826,SHIBORON.IR,1.258,O/N
20220829,SHIBOR1M.IR,1.498,1M
20220829,SHIBOR1W.IR,1.639,1W
20220829,SHIBOR1Y.IR,1.973,1Y
20220829,SHIBOR2W.IR,1.696,2W
20220829,SHIBOR3M.IR,1.596,3M
20220829,SHIBOR6M.IR,1.747,6M
20220829,SHIBOR9M.IR,1.871,9M
20220829,SHIBORON.IR,1.235,O/N
20220830,SHIBOR1M.IR,1.5,1M
20220830,SHIBOR1W.IR,1.649,1W
20220830,SHIBOR1Y.IR,1.973,1Y
20220830,SHIBOR2W.IR,1.675,2W
20220830,SHIBOR3M.IR,1.599,3M
20220830,SHIBOR6M.IR,1.75,6M
20220830,SHIBOR9M.IR,1.873,9M
20220830,SHIBORON.IR,1.124,O/N
20220831,SHIBOR1M.IR,1.501,1M
20220831,SHIBOR1W.IR,1.78,1W
20220831,SHIBOR1Y.IR,1.974,1Y
20220831,SHIBOR2W.IR,1.672,2W
20220831,SHIBOR3M.IR,1.6,3M
20220831,SHIBOR6M.IR,1.75,6M
20220831,SHIBOR9M.IR,1.874,9M
20220831,SHIBORON.IR,1.401,O/N
20220901,SHIBOR1M.IR,1.5,1M
20220901,SHIBOR1W.IR,1.497,1W
20220901,SHIBOR1Y.IR,1.972,1Y
20220901,SHIBOR2W.IR,1.47,2W
20220901,SHIBOR3M.IR,1.6,3M
20220901,SHIBOR6M.IR,1.75,6M
20220901,SHIBOR9M.IR,1.873,9M
20220901,SHIBORON.IR,1.463,O/N
20220902,SHIBOR1M.IR,1.5,1M
20220902,SHIBOR1W.IR,1.51,1W
20220902,SHIBOR1Y.IR,1.97,1Y
20220902,SHIBOR2W.IR,1.428,2W
20220902,SHIBOR3M.IR,1.6,3M
20220902,SHIBOR6M.IR,1.75,6M
20220902,SHIBOR9M.IR,1.87,9M
20220902,SHIBORON.IR,1.175,O/N
20220905,SHIBOR1M.IR,1.5,1M
20220905,SHIBOR1W.IR,1.409,1W
20220905,SHIBOR1Y.IR,1.971,1Y
20220905,SHIBOR2W.IR,1.372,2W
20220905,SHIBOR3M.IR,1.6,3M
20220905,SHIBOR6M.IR,1.75,6M
20220905,SHIBOR9M.IR,1.87,9M
20220905,SHIBORON.IR,1.033,O/N
20220906,SHIBOR1M.IR,1.5,1M
20220906,SHIBOR1W.IR,1.449,1W
20220906,SHIBOR1Y.IR,1.971,1Y
20220906,SHIBOR2W.IR,1.376,2W
20220906,SHIBOR3M.IR,1.6,3M
20220906,SHIBOR6M.IR,1.75,6M
20220906,SHIBOR9M.IR,1.87,9M
20220906,SHIBORON.IR,1.069,O/N
20220907,SHIBOR1M.IR,1.5,1M
20220907,SHIBOR1W.IR,1.524,1W
20220907,SHIBOR1Y.IR,1.971,1Y
20220907,SHIBOR2W.IR,1.403,2W
20220907,SHIBOR3M.IR,1.6,3M
20220907,SHIBOR6M.IR,1.75,6M
20220907,SHIBOR9M.IR,1.87,9M
20220907,SHIBORON.IR,1.113,O/N
20220908,SHIBOR1M.IR,1.501,1M
20220908,SHIBOR1W.IR,1.502,1W
20220908,SHIBOR1Y.IR,1.971,1Y
20220908,SHIBOR2W.IR,1.406,2W
20220908,SHIBOR3M.IR,1.601,3M
20220908,SHIBOR6M.IR,1.75,6M
20220908,SHIBOR9M.IR,1.87,9M
20220908,SHIBORON.IR,1.159,O/N
20220909,SHIBOR1M.IR,1.503,1M
20220909,SHIBOR1W.IR,1.476,1W
20220909,SHIBOR1Y.IR,1.969,1Y
20220909,SHIBOR2W.IR,1.409,2W
20220909,SHIBOR3M.IR,1.6,3M
20220909,SHIBOR6M.IR,1.75,6M
20220909,SHIBOR9M.IR,1.87,9M
20220909,SHIBORON.IR,1.173,O/N
20220913,SHIBOR1M.IR,1.502,1M
20220913,SHIBOR1W.IR,1.521,1W
20220913,SHIBOR1Y.IR,1.972,1Y
20220913,SHIBOR2W.IR,1.414,2W
20220913,SHIBOR3M.IR,1.599,3M
20220913,SHIBOR6M.IR,1.751,6M
20220913,SHIBOR9M.IR,1.872,9M
20220913,SHIBORON.IR,1.171,O/N
20220914,SHIBOR1M.IR,1.508,1M
20220914,SHIBOR1W.IR,1.557,1W
20220914,SHIBOR1Y.IR,1.974,1Y
20220914,SHIBOR2W.IR,1.449,2W
20220914,SHIBOR3M.IR,1.599,3M
20220914,SHIBOR6M.IR,1.752,6M
20220914,SHIBOR9M.IR,1.874,9M
20220914,SHIBORON.IR,1.173,O/N
20220915,SHIBOR1M.IR,1.508,1M
20220915,SHIBOR1W.IR,1.547,1W
20220915,SHIBOR1Y.IR,1.974,1Y
20220915,SHIBOR2W.IR,1.46,2W
20220915,SHIBOR3M.IR,1.599,3M
20220915,SHIBOR6M.IR,1.751,6M
20220915,SHIBOR9M.IR,1.873,9M
20220915,SHIBORON.IR,1.226,O/N
20220916,SHIBOR1M.IR,1.511,1M
20220916,SHIBOR1W.IR,1.643,1W
20220916,SHIBOR1Y.IR,1.977,1Y
20220916,SHIBOR2W.IR,1.552,2W
20220916,SHIBOR3M.IR,1.599,3M
20220916,SHIBOR6M.IR,1.752,6M
20220916,SHIBOR9M.IR,1.876,9M
20220916,SHIBORON.IR,1.294,O/N
20220919,SHIBOR1M.IR,1.536,1M
20220919,SHIBOR1W.IR,1.699,1W
20220919,SHIBOR1Y.IR,1.984,1Y
20220919,SHIBOR2W.IR,1.659,2W
20220919,SHIBOR3M.IR,1.601,3M
20220919,SHIBOR6M.IR,1.76,6M
20220919,SHIBOR9M.IR,1.885,9M
20220919,SHIBORON.IR,1.41,O/N
20220920,SHIBOR1M.IR,1.573,1M
20220920,SHIBOR1W.IR,1.687,1W
20220920,SHIBOR1Y.IR,1.99,1Y
20220920,SHIBOR2W.IR,1.685,2W
20220920,SHIBOR3M.IR,1.606,3M
20220920,SHIBOR6M.IR,1.768,6M
20220920,SHIBOR9M.IR,1.894,9M
20220920,SHIBORON.IR,1.458,O/N
20220921,SHIBOR1M.IR,1.593,1M
20220921,SHIBOR1W.IR,1.726,1W
20220921,SHIBOR1Y.IR,1.996,1Y
20220921,SHIBOR2W.IR,1.8,2W
20220921,SHIBOR3M.IR,1.607,3M
20220921,SHIBOR6M.IR,1.777,6M
20220921,SHIBOR9M.IR,1.897,9M
20220921,SHIBORON.IR,1.468,O/N
20220922,SHIBOR1M.IR,1.617,1M
20220922,SHIBOR1W.IR,1.646,1W
20220922,SHIBOR1Y.IR,1.996,1Y
20220922,SHIBOR2W.IR,1.824,2W
20220922,SHIBOR3M.IR,1.609,3M
20220922,SHIBOR6M.IR,1.779,6M
20220922,SHIBOR9M.IR,1.899,9M
20220922,SHIBORON.IR,1.461,O/N
20220923,SHIBOR1M.IR,1.625,1M
20220923,SHIBOR1W.IR,1.608,1W
20220923,SHIBOR1Y.IR,1.995,1Y
20220923,SHIBOR2W.IR,1.85,2W
20220923,SHIBOR3M.IR,1.612,3M
20220923,SHIBOR6M.IR,1.781,6M
20220923,SHIBOR9M.IR,1.9,9M
20220923,SHIBORON.IR,1.465,O/N
20220926,SHIBOR1M.IR,1.646,1M
20220926,SHIBOR1W.IR,1.84,1W
20220926,SHIBOR1Y.IR,1.995,1Y
20220926,SHIBOR2W.IR,1.953,2W
20220926,SHIBOR3M.IR,1.621,3M
20220926,SHIBOR6M.IR,1.791,6M
20220926,SHIBOR9M.IR,1.904,9M
20220926,SHIBORON.IR,1.429,O/N
20220927,SHIBOR1M.IR,1.665,1M
20220927,SHIBOR1W.IR,1.697,1W
20220927,SHIBOR1Y.IR,2.0,1Y
20220927,SHIBOR2W.IR,2.025,2W
20220927,SHIBOR3M.IR,1.634,3M
20220927,SHIBOR6M.IR,1.792,6M
20220927,SHIBOR9M.IR,1.912,9M
20220927,SHIBORON.IR,1.399,O/N
20220928,SHIBOR1M.IR,1.682,1M
20220928,SHIBOR1W.IR,1.747,1W
20220928,SHIBOR1Y.IR,2.006,1Y
20220928,SHIBOR2W.IR,2.553,2W
20220928,SHIBOR3M.IR,1.652,3M
20220928,SHIBOR6M.IR,1.796,6M
20220928,SHIBOR9M.IR,1.922,9M
20220928,SHIBORON.IR,1.27,O/N
20220929,SHIBOR1M.IR,1.71,1M
20220929,SHIBOR1W.IR,2.015,1W
20220929,SHIBOR1Y.IR,2.011,1Y
20220929,SHIBOR2W.IR,2.453,2W
20220929,SHIBOR3M.IR,1.666,3M
20220929,SHIBOR6M.IR,1.799,6M
20220929,SHIBOR9M.IR,1.929,9M
20220929,SHIBORON.IR,0.964,O/N
20220930,SHIBOR1M.IR,1.711,1M
20220930,SHIBOR1W.IR,2.055,1W
20220930,SHIBOR1Y.IR,2.016,1Y
20220930,SHIBOR2W.IR,2.63,2W
20220930,SHIBOR3M.IR,1.673,3M
20220930,SHIBOR6M.IR,1.8,6M
20220930,SHIBOR9M.IR,1.931,9M
20220930,SHIBORON.IR,2.081,O/N
20221008,SHIBOR1M.IR,1.698,1M
20221008,SHIBOR1W.IR,1.699,1W
20221008,SHIBOR1Y.IR,2.009,1Y
20221008,SHIBOR2W.IR,1.564,2W
20221008,SHIBOR3M.IR,1.676,3M
20221008,SHIBOR6M.IR,1.801,6M
20221008,SHIBOR9M.IR,1.925,9M
20221008,SHIBORON.IR,1.652,O/N
20221009,SHIBOR1M.IR,1.655,1M
20221009,SHIBOR1W.IR,1.616,1W
20221009,SHIBOR1Y.IR,2.006,1Y
20221009,SHIBOR2W.IR,1.409,2W
20221009,SHIBOR3M.IR,1.674,3M
20221009,SHIBOR6M.IR,1.802,6M
20221009,SHIBOR9M.IR,1.922,9M
20221009,SHIBORON.IR,1.178,O/N
20221010,SHIBOR1M.IR,1.644,1M
20221010,SHIBOR1W.IR,1.497,1W
20221010,SHIBOR1Y.IR,2.004,1Y
20221010,SHIBOR2W.IR,1.438,2W
20221010,SHIBOR3M.IR,1.679,3M
20221010,SHIBOR6M.IR,1.804,6M
20221010,SHIBOR9M.IR,1.919,9M
20221010,SHIBORON.IR,1.11,O/N
20221011,SHIBOR1M.IR,1.634,1M
20221011,SHIBOR1W.IR,1.621,1W
20221011,SHIBOR1Y.IR,2.004,1Y
20221011,SHIBOR2W.IR,1.453,2W
20221011,SHIBOR3M.IR,1.678,3M
20221011,SHIBOR6M.IR,1.804,6M
20221011,SHIBOR9M.IR,1.918,9M
20221011,SHIBORON.IR,1.183,O/N
20221012,SHIBOR1M.IR,1.62,1M
20221012,SHIBOR1W.IR,1.611,1W
20221012,SHIBOR1Y.IR,2.002,1Y
20221012,SHIBOR2W.IR,1.454,2W
20221012,SHIBOR3M.IR,1.671,3M
20221012,SHIBOR6M.IR,1.803,6M
20221012,SHIBOR9M.IR,1.918,9M
20221012,SHIBORON.IR,1.155,O/N
20221013,SHIBOR1M.IR,1.619,1M
20221013,SHIBOR1W.IR,1.638,1W
20221013,SHIBOR1Y.IR,2.003,1Y
20221013,SHIBOR2W.IR,1.49,2W
20221013,SHIBOR3M.IR,1.677,3M
20221013,SHIBOR6M.IR,1.804,6M
20221013,SHIBOR9M.IR,1.92,9M
20221013,SHIBORON.IR,1.182,O/N
20221014,SHIBOR1M.IR,1.613,1M
20221014,SHIBOR1W.IR,1.594,1W
20221014,SHIBOR1Y.IR,2.003,1Y
20221014,SHIBOR2W.IR,1.484,2W
20221014,SHIBOR3M.IR,1.68,3M
20221014,SHIBOR6M.IR,1.806,6M
20221014,SHIBOR9M.IR,1.922,9M
20221014,SHIBORON.IR,1.133,O/N
20221017,SHIBOR1M.IR,1.613,1M
20221017,SHIBOR1W.IR,1.558,1W
20221017,SHIBOR1Y.IR,2.004,1Y
20221017,SHIBOR2W.IR,1.462,2W
20221017,SHIBOR3M.IR,1.684,3M
20221017,SHIBOR6M.IR,1.81,6M
20221017,SHIBOR9M.IR,1.925,9M
20221017,SHIBORON.IR,1.167,O/N
20221018,SHIBOR1M.IR,1.61,1M
20221018,SHIBOR1W.IR,1.53,1W
20221018,SHIBOR1Y.IR,2.004,1Y
20221018,SHIBOR2W.IR,1.479,2W
20221018,SHIBOR3M.IR,1.686,3M
20221018,SHIBOR6M.IR,1.812,6M
20221018,SHIBOR9M.IR,1.927,9M
20221018,SHIBORON.IR,1.134,O/N
20221019,SHIBOR1M.IR,1.609,1M
20221019,SHIBOR1W.IR,1.547,1W
20221019,SHIBOR1Y.IR,2.005,1Y
20221019,SHIBOR2W.IR,1.481,2W
20221019,SHIBOR3M.IR,1.691,3M
20221019,SHIBOR6M.IR,1.815,6M
20221019,SHIBOR9M.IR,1.933,9M
20221019,SHIBORON.IR,1.116,O/N
20221020,SHIBOR1M.IR,1.612,1M
20221020,SHIBOR1W.IR,1.581,1W
20221020,SHIBOR1Y.IR,2.008,1Y
20221020,SHIBOR2W.IR,1.576,2W
20221020,SHIBOR3M.IR,1.697,3M
20221020,SHIBOR6M.IR,1.825,6M
20221020,SHIBOR9M.IR,1.935,9M
20221020,SHIBORON.IR,1.154,O/N
20221021,SHIBOR1M.IR,1.62,1M
20221021,SHIBOR1W.IR,1.682,1W
20221021,SHIBOR1Y.IR,2.014,1Y
20221021,SHIBOR2W.IR,1.698,2W
20221021,SHIBOR3M.IR,1.702,3M
20221021,SHIBOR6M.IR,1.836,6M
20221021,SHIBOR9M.IR,1.949,9M
20221021,SHIBORON.IR,1.23,O/N
20221024,SHIBOR1M.IR,1.628,1M
20221024,SHIBOR1W.IR,1.726,1W
20221024,SHIBOR1Y.IR,2.02,1Y
20221024,SHIBOR2W.IR,1.811,2W
20221024,SHIBOR3M.IR,1.71,3M
20221024,SHIBOR6M.IR,1.845,6M
20221024,SHIBOR9M.IR,1.956,9M
20221024,SHIBORON.IR,1.394,O/N
20221025,SHIBOR1M.IR,1.639,1M
20221025,SHIBOR1W.IR,1.876,1W
20221025,SHIBOR1Y.IR,2.027,1Y
20221025,SHIBOR2W.IR,2.127,2W
20221025,SHIBOR3M.IR,1.724,3M
20221025,SHIBOR6M.IR,1.858,6M
20221025,SHIBOR9M.IR,1.966,9M
20221025,SHIBORON.IR,1.763,O/N
20221026,SHIBOR1M.IR,1.657,1M
20221026,SHIBOR1W.IR,1.995,1W
20221026,SHIBOR1Y.IR,2.034,1Y
20221026,SHIBOR2W.IR,2.111,2W
20221026,SHIBOR3M.IR,1.734,3M
20221026,SHIBOR6M.IR,1.867,6M
20221026,SHIBOR9M.IR,1.974,9M
20221026,SHIBORON.IR,1.775,O/N
20221027,SHIBOR1M.IR,1.673,1M
20221027,SHIBOR1W.IR,2.013,1W
20221027,SHIBOR1Y.IR,2.036,1Y
20221027,SHIBOR2W.IR,2.063,2W
20221027,SHIBOR3M.IR,1.741,3M
20221027,SHIBOR6M.IR,1.874,6M
20221027,SHIBOR9M.IR,1.977,9M
20221027,SHIBORON.IR,1.764,O/N
20221028,SHIBOR1M.IR,1.675,1M
20221028,SHIBOR1W.IR,1.963,1W
20221028,SHIBOR1Y.IR,2.036,1Y
20221028,SHIBOR2W.IR,1.96,2W
20221028,SHIBOR3M.IR,1.743,3M
20221028,SHIBOR6M.IR,1.877,6M
20221028,SHIBOR9M.IR,1.978,9M
20221028,SHIBORON.IR,1.327,O/N
20221031,SHIBOR1M.IR,1.68,1M
20221031,SHIBOR1W.IR,1.952,1W
20221031,SHIBOR1Y.IR,2.037,1Y
20221031,SHIBOR2W.IR,1.983,2W
20221031,SHIBOR3M.IR,1.745,3M
20221031,SHIBOR6M.IR,1.881,6M
20221031,SHIBOR9M.IR,1.978,9M
20221031,SHIBORON.IR,1.739,O/N
20221101,SHIBOR1M.IR,1.683,1M
20221101,SHIBOR1W.IR,1.829,1W
20221101,SHIBOR1Y.IR,2.038,1Y
20221101,SHIBOR2W.IR,1.652,2W
20221101,SHIBOR3M.IR,1.75,3M
20221101,SHIBOR6M.IR,1.884,6M
20221101,SHIBOR9M.IR,1.98,9M
20221101,SHIBORON.IR,1.843,O/N
20221102,SHIBOR1M.IR,1.684,1M
20221102,SHIBOR1W.IR,1.771,1W
20221102,SHIBOR1Y.IR,2.039,1Y
20221102,SHIBOR2W.IR,1.682,2W
20221102,SHIBOR3M.IR,1.752,3M
20221102,SHIBOR6M.IR,1.884,6M
20221102,SHIBOR9M.IR,1.983,9M
20221102,SHIBORON.IR,1.755,O/N
20221103,SHIBOR1M.IR,1.676,1M
20221103,SHIBOR1W.IR,1.718,1W
20221103,SHIBOR1Y.IR,2.04,1Y
20221103,SHIBOR2W.IR,1.608,2W
20221103,SHIBOR3M.IR,1.752,3M
20221103,SHIBOR6M.IR,1.884,6M
20221103,SHIBOR9M.IR,1.982,9M
20221103,SHIBORON.IR,1.324,O/N
20221104,SHIBOR1M.IR,1.675,1M
20221104,SHIBOR1W.IR,1.702,1W
20221104,SHIBOR1Y.IR,2.043,1Y
20221104,SHIBOR2W.IR,1.628,2W
20221104,SHIBOR3M.IR,1.754,3M
20221104,SHIBOR6M.IR,1.884,6M
20221104,SHIBOR9M.IR,1.989,9M
20221104,SHIBORON.IR,1.386,O/N
20221107,SHIBOR1M.IR,1.677,1M
20221107,SHIBOR1W.IR,1.786,1W
20221107,SHIBOR1Y.IR,2.049,1Y
20221107,SHIBOR2W.IR,1.695,2W
20221107,SHIBOR3M.IR,1.769,3M
20221107,SHIBOR6M.IR,1.891,6M
20221107,SHIBOR9M.IR,1.997,9M
20221107,SHIBORON.IR,1.62,O/N
20221108,SHIBOR1M.IR,1.688,1M
20221108,SHIBOR1W.IR,1.812,1W
20221108,SHIBOR1Y.IR,2.054,1Y
20221108,SHIBOR2W.IR,1.753,2W
20221108,SHIBOR3M.IR,1.781,3M
20221108,SHIBOR6M.IR,1.896,6M
20221108,SHIBOR9M.IR,2.002,9M
20221108,SHIBORON.IR,1.756,O/N
20221109,SHIBOR1M.IR,1.698,1M
20221109,SHIBOR1W.IR,1.855,1W
20221109,SHIBOR1Y.IR,2.062,1Y
20221109,SHIBOR2W.IR,1.801,2W
20221109,SHIBOR3M.IR,1.807,3M
20221109,SHIBOR6M.IR,1.908,6M
20221109,SHIBOR9M.IR,2.006,9M
20221109,SHIBORON.IR,1.808,O/N
20221110,SHIBOR1M.IR,1.7,1M
20221110,SHIBOR1W.IR,1.938,1W
20221110,SHIBOR1Y.IR,2.076,1Y
20221110,SHIBOR2W.IR,1.846,2W
20221110,SHIBOR3M.IR,1.838,3M
20221110,SHIBOR6M.IR,1.916,6M
20221110,SHIBOR9M.IR,2.02,9M
20221110,SHIBORON.IR,1.826,O/N
20221111,SHIBOR1M.IR,1.716,1M
20221111,SHIBOR1W.IR,1.888,1W
20221111,SHIBOR1Y.IR,2.092,1Y
