交易日期,景气成长股票池,细分龙头股票池,中性股息股票池,沪深300,中证红利全收益
20110629,2.126879,1.990133,1.509609,1.143825,1.255868
20110630,2.150963,2.008576,1.537416,1.160570,1.272369
20110701,2.164185,2.013510,1.544845,1.162726,1.278232
20110704,2.221268,2.051311,1.569519,1.190266,1.305399
20110705,2.222236,2.072813,1.579735,1.190464,1.306821
20110706,2.229915,2.074611,1.568798,1.187114,1.303979
20110707,2.223586,2.084412,1.567896,1.182527,1.298979
20110708,2.220667,2.086983,1.583147,1.185387,1.301026
20110711,2.255329,2.101714,1.592013,1.186921,1.300824
20110712,2.242840,2.072286,1.561266,1.165456,1.275878
20110713,2.295394,2.131737,1.610370,1.184268,1.295548
20110714,2.299962,2.152554,1.618017,1.187889,1.300110
20110715,2.329506,2.158733,1.628393,1.192900,1.303514
20110718,2.326577,2.173762,1.627174,1.190503,1.298180
20110719,2.299789,2.168034,1.611205,1.180028,1.287369
20110720,2.294408,2.159431,1.631066,1.178671,1.286602
20110721,2.250679,2.170248,1.620891,1.166308,1.276121
20110722,2.255531,2.164069,1.621093,1.169680,1.280391
20110725,2.202937,2.122985,1.593647,1.131671,1.241414
20110726,2.214387,2.122212,1.582415,1.135284,1.243238
20110727,2.261585,2.140948,1.595138,1.143781,1.252771
20110728,2.232866,2.142640,1.598363,1.136518,1.247468
20110729,2.215562,2.103394,1.576774,1.133116,1.243756
20110801,2.220759,2.096290,1.583420,1.135267,1.247719
20110802,2.216071,2.080610,1.558995,1.127132,1.237175
20110803,2.225255,2.097370,1.564538,1.126555,1.234887
20110804,2.250273,2.121326,1.582403,1.128628,1.236395
20110805,2.225178,2.100324,1.572737,1.104651,1.208093
20110808,2.188807,2.063393,1.518897,1.065183,1.158037
20110809,2.196687,2.046041,1.516197,1.066820,1.156975
20110810,2.228218,2.078772,1.544691,1.076706,1.167106
20110811,2.247138,2.113502,1.585175,1.093025,1.183726
20110812,2.238560,2.126555,1.589226,1.096243,1.188069
20110815,2.255806,2.127825,1.602180,1.112453,1.203445
20110816,2.244948,2.119288,1.578622,1.104713,1.195959
20110817,2.234595,2.105516,1.578815,1.100303,1.193456
20110818,2.200646,2.081090,1.574979,1.080570,1.173529
20110819,2.163729,2.066420,1.558773,1.070432,1.159318
20110822,2.129664,2.049833,1.538350,1.059041,1.148673
20110823,2.138862,2.066874,1.562115,1.075518,1.166429
20110824,2.129322,2.067521,1.553055,1.071329,1.163077
20110825,2.152553,2.096850,1.594677,1.107098,1.200865
20110826,2.151947,2.095645,1.593391,1.106099,1.197953
20110829,2.138819,2.093388,1.578123,1.087644,1.180693
20110830,2.127029,2.067106,1.555503,1.083424,1.177917
20110831,2.115249,2.062623,1.549320,1.085344,1.180622
20110901,2.085043,2.047773,1.527306,1.080677,1.174794
20110902,2.066693,2.019045,1.507168,1.068979,1.161763
20110905,2.028547,1.951997,1.478438,1.046090,1.135728
20110906,2.019217,1.901496,1.479784,1.038269,1.127983
20110907,2.062694,1.949595,1.504364,1.059538,1.151833
20110908,2.047201,1.933570,1.482949,1.050775,1.145279
20110909,2.029052,1.919043,1.470851,1.048865,1.144842
20110913,1.985023,1.902716,1.456161,1.037118,1.134894
20110914,1.996137,1.924986,1.454844,1.042007,1.142361
20110915,2.001074,1.925437,1.441910,1.040461,1.138704
20110916,2.008923,1.932331,1.447276,1.042342,1.141014
20110919,1.983464,1.889481,1.430535,1.021481,1.120463
20110920,1.989059,1.883431,1.435690,1.025513,1.127353
20110921,2.032303,1.929990,1.472367,1.056458,1.160052
20110922,1.970967,1.866776,1.428434,1.023928,1.128249
20110923,1.962895,1.858717,1.435618,1.017748,1.124353
20110926,1.946437,1.856080,1.417209,0.995422,1.106904
20110927,1.947545,1.869667,1.433410,1.005701,1.117646
20110928,1.917639,1.853130,1.438342,0.995297,1.105496
20110929,1.887511,1.830038,1.423078,0.986755,1.097133
20110930,1.885049,1.843805,1.417610,0.984149,1.094954
20111010,1.876435,1.777277,1.408442,0.974897,1.089960
20111011,1.863126,1.774228,1.397722,0.972957,1.081909
20111012,1.922471,1.856487,1.433025,1.008324,1.114645
20111013,1.953244,1.863353,1.449402,1.015126,1.120051
20111014,1.943523,1.840271,1.436802,1.011764,1.118689
20111017,1.949468,1.844324,1.446001,1.016785,1.121040
20111018,1.911044,1.806565,1.420780,0.988289,1.091490
20111019,1.914206,1.801722,1.412780,0.984809,1.088950
20111020,1.880792,1.746781,1.383667,0.960962,1.062429
20111021,1.850925,1.731494,1.372813,0.956137,1.054471
20111024,1.896415,1.764449,1.391278,0.982364,1.080710
20111025,1.945457,1.808355,1.412181,1.000953,1.101420
20111026,1.957001,1.827092,1.393353,1.010952,1.108855
20111027,1.950715,1.825197,1.401130,1.013173,1.112080
20111028,1.979438,1.855598,1.425320,1.032823,1.132384
20111031,1.995177,1.861630,1.419951,1.027596,1.128092
20111101,1.984549,1.866258,1.421710,1.028445,1.130145
20111102,2.031472,1.896817,1.445163,1.045546,1.144888
20111103,2.026471,1.898030,1.435571,1.046275,1.147514
20111104,2.035100,1.907534,1.435299,1.053688,1.154410
20111107,2.032599,1.902512,1.438392,1.043204,1.149021
20111108,2.019739,1.891667,1.434174,1.039949,1.148400
20111109,2.040532,1.912491,1.445235,1.049078,1.157277
20111110,2.012053,1.876769,1.429736,1.029228,1.137135
20111111,2.006540,1.874027,1.430539,1.027479,1.135888
20111114,2.050783,1.905551,1.471113,1.048522,1.161239
20111115,2.053594,1.906655,1.465496,1.046419,1.160828
20111116,2.002070,1.859906,1.431906,1.017991,1.130836
20111117,1.993609,1.859841,1.427652,1.014904,1.129270
20111118,1.946986,1.820460,1.392616,0.993736,1.105483
20111121,1.956920,1.823572,1.391909,0.994953,1.105372
20111122,1.960892,1.835525,1.388719,0.994872,1.102068
20111123,1.945823,1.836752,1.391074,0.985164,1.091786
20111124,1.940401,1.834093,1.404676,0.987033,1.092129
20111125,1.925212,1.838264,1.396567,0.979811,1.083814
20111128,1.931580,1.847852,1.410995,0.981088,1.086674
20111129,1.961989,1.868347,1.425500,0.994526,1.100981
20111130,1.889195,1.804175,1.390997,0.961339,1.066078
20111201,1.935342,1.843729,1.415046,0.985012,1.088067
20111202,1.905034,1.826488,1.387628,0.974984,1.073433
20111205,1.844281,1.772519,1.359785,0.961287,1.060023
20111206,1.843339,1.767628,1.363415,0.959364,1.058682
20111207,1.852213,1.771513,1.357748,0.963896,1.060565
20111208,1.849171,1.775450,1.362555,0.962666,1.059421
20111209,1.832200,1.757087,1.364600,0.954454,1.054050
20111212,1.811418,1.736223,1.337863,0.944629,1.046431
20111213,1.752744,1.701286,1.304764,0.923369,1.030312
20111214,1.733933,1.669258,1.297958,0.914048,1.021201
20111215,1.688821,1.631479,1.290326,0.892434,0.996342
20111216,1.742778,1.677023,1.325712,0.911245,1.013141
20111219,1.736845,1.666812,1.315740,0.909064,1.008826
20111220,1.728993,1.663769,1.305785,0.906268,1.003005
20111221,1.693036,1.646918,1.292998,0.891793,0.991407
20111222,1.682414,1.645462,1.274060,0.892642,0.992432
20111223,1.692545,1.652713,1.280116,0.899438,1.001079
20111226,1.676482,1.629688,1.264809,0.890495,0.994813
20111227,1.637121,1.593855,1.247044,0.878803,0.981880
20111228,1.627571,1.579005,1.246658,0.879906,0.984294
20111229,1.630358,1.578819,1.249339,0.881215,0.985872
20111230,1.666037,1.606104,1.254971,0.894323,0.997392
20120104,1.629373,1.567219,1.234203,0.876408,0.979744
20120105,1.575366,1.522569,1.203495,0.867880,0.973287
20120106,1.583379,1.512448,1.207156,0.873300,0.981105
20120109,1.646659,1.556616,1.239523,0.903026,1.013771
20120110,1.702287,1.615147,1.273499,0.933061,1.042715
20120111,1.695488,1.612287,1.268547,0.928584,1.037512
20120112,1.704758,1.617545,1.262548,0.928436,1.038180
20120113,1.660470,1.581311,1.233242,0.912848,1.023074
20120116,1.597095,1.519820,1.200963,0.894287,1.010045
20120117,1.688207,1.596759,1.247049,0.938113,1.054284
20120118,1.646973,1.549153,1.224928,0.923468,1.038597
20120119,1.675668,1.586344,1.245217,0.941067,1.057669
20120120,1.701178,1.615099,1.265889,0.954692,1.070531
20120130,1.688192,1.610736,1.242822,0.938158,1.048897
20120131,1.698299,1.619128,1.245998,0.939508,1.050781
20120201,1.681208,1.602905,1.240716,0.926063,1.037473
20120202,1.712553,1.634463,1.266425,0.947887,1.061189
20120203,1.731523,1.650638,1.276406,0.955456,1.068593
20120206,1.734275,1.658566,1.286616,0.954782,1.067836
20120207,1.704064,1.642718,1.260308,0.937104,1.048382
20120208,1.753577,1.685115,1.291440,0.963899,1.075561
20120209,1.760101,1.684373,1.305278,0.964278,1.075629
20120210,1.762487,1.682764,1.326135,0.965953,1.074394
20120213,1.774400,1.687905,1.322296,0.965327,1.073087
20120214,1.778240,1.679530,1.318864,0.961562,1.069815
20120215,1.793623,1.698817,1.325142,0.972047,1.079682
20120216,1.785140,1.688210,1.314656,0.966887,1.075046
20120217,1.779963,1.684678,1.311409,0.967273,1.075353
20120220,1.778095,1.699271,1.308508,0.968653,1.074724
20120221,1.794142,1.704695,1.316567,0.976944,1.082306
20120222,1.829307,1.736703,1.340587,0.990297,1.095851
20120223,1.858452,1.764199,1.341539,0.993645,1.097824
20120224,1.881203,1.792711,1.377911,1.009566,1.115194
20120227,1.879064,1.790985,1.376080,1.012828,1.118158
20120228,1.867604,1.790678,1.369990,1.015074,1.120179
20120229,1.854241,1.781088,1.334585,1.004277,1.107946
20120301,1.851948,1.782932,1.339435,1.003972,1.109242
20120302,1.888930,1.811659,1.375445,1.021735,1.127278
20120305,1.892099,1.821994,1.370163,1.015163,1.121202
20120306,1.867480,1.806848,1.374094,0.999286,1.104053
20120307,1.849657,1.789815,1.362760,0.992405,1.096740
20120308,1.878894,1.829561,1.369916,1.004905,1.108368
20120309,1.910017,1.857260,1.369786,1.015775,1.118000
20120312,1.919904,1.863724,1.377880,1.012000,1.112086
20120313,1.929535,1.878243,1.391898,1.022169,1.122755
20120314,1.847036,1.808791,1.342836,0.993206,1.090660
20120315,1.841347,1.831002,1.337227,0.985749,1.084111
20120316,1.887621,1.877675,1.363132,1.000226,1.098539
20120319,1.916119,1.901563,1.378555,1.002702,1.100149
20120320,1.866279,1.861293,1.350154,0.985329,1.083163
20120321,1.884594,1.868164,1.339912,0.986605,1.084304
20120322,1.872414,1.862437,1.341550,0.985063,1.084155
20120323,1.839547,1.834298,1.308892,0.973318,1.073155
20120326,1.844957,1.861012,1.304238,0.974271,1.074069
20120327,1.838477,1.841107,1.283984,0.971107,1.071529
20120328,1.772757,1.783876,1.256444,0.943565,1.043334
20120329,1.754702,1.782440,1.253907,0.931449,1.031683
20120330,1.742338,1.770072,1.264972,0.935939,1.039650
20120405,1.790736,1.813877,1.283108,0.958026,1.059504
20120406,1.791710,1.812191,1.282176,0.960694,1.062309
20120409,1.773195,1.790074,1.259345,0.951283,1.052092
20120410,1.784394,1.795848,1.262964,0.960678,1.061271
20120411,1.785723,1.796342,1.265535,0.960773,1.059995
20120412,1.823772,1.835439,1.295507,0.979988,1.082026
20120413,1.843592,1.855349,1.299552,0.983807,1.086328
20120416,1.826377,1.849790,1.297429,0.981364,1.083915
20120417,1.798369,1.809781,1.277573,0.969102,1.070375
20120418,1.834427,1.845853,1.325243,0.991224,1.093780
20120419,1.831793,1.845007,1.317234,0.989756,1.091485
20120420,1.847472,1.853713,1.322587,1.001492,1.105328
20120423,1.830771,1.834964,1.322879,0.993561,1.095836
20120424,1.812067,1.830150,1.325836,0.993115,1.098175
20120425,1.844111,1.860964,1.354780,1.001168,1.104981
20120426,1.839939,1.839120,1.345467,1.003264,1.104255
20120427,1.835241,1.852305,1.356783,1.001232,1.099862
20120502,1.857182,1.885363,1.392987,1.023089,1.122605
20120503,1.858352,1.897211,1.395584,1.026151,1.125084
20120504,1.880772,1.932857,1.405564,1.035439,1.131395
20120507,1.901900,1.956042,1.435069,1.036163,1.132804
20120508,1.887670,1.927032,1.426798,1.032860,1.127171
20120509,1.866296,1.899040,1.414740,1.013187,1.106422
20120510,1.896185,1.909080,1.416637,1.013072,1.106888
20120511,1.877349,1.900414,1.405413,1.005334,1.098725
20120514,1.876204,1.882331,1.403110,0.997182,1.090886
20120515,1.879741,1.873165,1.412927,0.997883,1.088448
20120516,1.859353,1.849883,1.403993,0.981593,1.072828
20120517,1.890577,1.864093,1.415418,0.996575,1.091584
20120518,1.848425,1.822295,1.383969,0.981338,1.075669
20120521,1.849316,1.850130,1.390409,0.986391,1.078313
20120522,1.883077,1.887872,1.413395,1.001753,1.093212
20120523,1.917518,1.889209,1.447819,0.997691,1.090318
20120524,1.910882,1.858760,1.423596,0.989452,1.081548
20120525,1.872399,1.837044,1.412239,0.981005,1.074398
20120528,1.906284,1.873948,1.437839,0.996860,1.088062
20120529,1.927101,1.884517,1.446665,1.010648,1.101571
20120530,1.925042,1.874488,1.449218,1.007370,1.098589
20120531,1.960544,1.884418,1.451489,1.003476,1.093953
20120601,1.965645,1.895326,1.446899,1.003840,1.094403
20120604,1.929148,1.838146,1.418629,0.975638,1.064122
20120605,1.931506,1.842357,1.416822,0.975568,1.065684
20120606,1.909094,1.840395,1.410984,0.975018,1.063333
20120607,1.891876,1.820853,1.395245,0.969217,1.058385
20120608,1.879924,1.809430,1.397822,0.962410,1.051096
20120611,1.927887,1.844155,1.427489,0.975348,1.064883
20120612,1.913137,1.833267,1.418525,0.968452,1.054412
20120613,1.962565,1.860541,1.449551,0.983877,1.069460
20120614,1.963257,1.873537,1.459880,0.976170,1.061751
20120615,1.957713,1.872672,1.455848,0.979080,1.070047
20120618,1.982780,1.897631,1.460226,0.984096,1.074861
20120619,1.969963,1.876861,1.449367,0.975483,1.067086
20120620,1.971393,1.871132,1.447519,0.973192,1.066071
20120621,1.951330,1.841245,1.432557,0.957780,1.046840
20120625,1.914951,1.812471,1.400080,0.936556,1.029999
20120626,1.890710,1.788330,1.399042,0.935945,1.029815
20120627,1.903065,1.780668,1.391038,0.933002,1.025782
20120628,1.865159,1.759113,1.364372,0.924818,1.017223
20120629,1.880792,1.806602,1.379702,0.938498,1.031098
20120702,1.925347,1.844575,1.406472,0.939881,1.029662
20120703,1.964426,1.875370,1.428224,0.941209,1.030142
20120704,1.949173,1.873641,1.414195,0.939759,1.031118
20120705,1.910890,1.846156,1.414580,0.926587,1.016165
20120706,1.977102,1.909783,1.431670,0.942693,1.026788
20120709,1.977336,1.883069,1.434654,0.921122,0.998938
20120710,1.964927,1.859585,1.419148,0.917565,0.996674
20120711,2.008868,1.893972,1.429158,0.924758,1.005437
20120712,2.048208,1.939293,1.444691,0.933759,1.015945
20120713,2.050132,1.957944,1.441869,0.934313,1.016187
20120716,1.989871,1.900510,1.394882,0.914906,1.001376
20120717,2.005198,1.903886,1.393123,0.920423,1.010948
20120718,2.006069,1.905538,1.405438,0.920474,1.015068
20120719,2.017665,1.922147,1.435230,0.924282,1.019624
20120720,2.002749,1.913400,1.436595,0.914420,1.008349
20120723,1.992371,1.887746,1.414961,0.901829,0.992454
20120724,2.000926,1.904045,1.413690,0.905856,0.995052
20120725,1.973642,1.903473,1.418463,0.899790,0.988760
20120726,1.954718,1.899347,1.423838,0.894988,0.984990
20120727,1.940133,1.881202,1.411955,0.895606,0.988142
20120730,1.912512,1.871340,1.405084,0.890530,0.984001
20120731,1.877978,1.832367,1.381290,0.889435,0.984219
20120801,1.915114,1.857639,1.395780,0.899244,0.993683
20120802,1.920962,1.849759,1.398386,0.890182,0.987505
20120803,1.968597,1.897031,1.416465,0.897371,0.995178
20120806,2.003720,1.937831,1.440118,0.909523,1.005486
20120807,2.019743,1.934511,1.449282,0.910766,1.004869
20120808,2.003099,1.918954,1.445665,0.911118,1.006873
20120809,2.063306,1.961934,1.458312,0.919469,1.012488
20120810,2.073231,1.970380,1.462649,0.914914,1.009830
20120813,2.056783,1.938206,1.433169,0.896682,0.990027
20120814,2.104170,1.954703,1.436154,0.898621,0.992053
20120815,2.099440,1.927657,1.418829,0.888937,0.979180
20120816,2.068890,1.906532,1.403644,0.884383,0.976628
20120817,2.055894,1.894718,1.412123,0.882021,0.977246
20120820,2.062248,1.902723,1.412417,0.877565,0.972699
20120821,2.086453,1.919457,1.428587,0.882108,0.976273
20120822,2.079644,1.898236,1.415968,0.875200,0.972385
20120823,2.065679,1.902451,1.415898,0.877722,0.974012
20120824,2.039930,1.882581,1.399184,0.867610,0.963956
20120827,2.022889,1.870733,1.384590,0.849511,0.943728
20120828,2.026892,1.868565,1.382330,0.853402,0.951602
20120829,2.020149,1.855647,1.377420,0.844406,0.942586
20120830,1.963844,1.824265,1.370274,0.843093,0.945080
20120831,1.990765,1.831209,1.383222,0.840614,0.941994
20120903,2.039739,1.880721,1.411488,0.849574,0.947508
20120904,2.022511,1.866084,1.405248,0.840438,0.936966
20120905,2.024117,1.865181,1.406135,0.838710,0.932148
20120906,2.046408,1.888059,1.418174,0.845553,0.937976
20120907,2.103141,1.933151,1.469676,0.883433,0.978964
20120910,2.103734,1.933869,1.481532,0.887050,0.981866
20120911,2.088702,1.929458,1.479687,0.881416,0.976896
20120912,2.082278,1.932814,1.475591,0.884535,0.979316
20120913,2.061136,1.912125,1.470202,0.876297,0.972424
20120914,2.050385,1.905939,1.467867,0.882809,0.980649
20120917,1.992820,1.865789,1.427341,0.861139,0.959338
20120918,1.980988,1.861023,1.422401,0.852193,0.950307
20120919,1.993742,1.854984,1.428954,0.856386,0.952906
20120920,1.952633,1.831840,1.392155,0.837214,0.933701
20120921,1.932139,1.821428,1.371346,0.838401,0.936357
20120924,1.926127,1.826950,1.379518,0.844673,0.940963
20120925,1.924777,1.821214,1.376396,0.842629,0.940730
