交易日期,证券代码,证券简称,日换手率,市盈率
20230821,000852.SH,中证1000,1.2587,34.0813
20230822,000852.SH,中证1000,1.551,34.5916
20230823,000852.SH,中证1000,1.3805,34.0351
20230824,000852.SH,中证1000,1.4424,33.9951
20230825,000852.SH,中证1000,1.5059,33.7776
20230828,000852.SH,中证1000,2.2651,34.4092
20230829,000852.SH,中证1000,2.0054,35.7535
20230830,000852.SH,中证1000,1.7984,36.4293
20230831,000852.SH,中证1000,1.5357,38.1
20230901,000852.SH,中证1000,1.3314,38.1395
20230904,000852.SH,中证1000,1.6695,38.6786
20230905,000852.SH,中证1000,1.5145,38.4776
20230906,000852.SH,中证1000,1.3926,38.6219
20230907,000852.SH,中证1000,1.4187,37.9368
20230908,000852.SH,中证1000,1.2756,38.0528
20230911,000852.SH,中证1000,1.5438,38.5506
20230912,000852.SH,中证1000,1.292,38.5892
20230913,000852.SH,中证1000,1.3404,38.1289
20230914,000852.SH,中证1000,1.2269,37.919
20230915,000852.SH,中证1000,1.331,38.0326
20230918,000852.SH,中证1000,1.2685,38.0926
20230919,000852.SH,中证1000,1.208,37.8144
20230920,000852.SH,中证1000,1.1317,37.4955
20230921,000852.SH,中证1000,1.0638,37.1947
20230922,000852.SH,中证1000,1.4235,37.8656
20230925,000852.SH,中证1000,1.3779,37.7261
20230926,000852.SH,中证1000,1.2133,37.5319
20230927,000852.SH,中证1000,1.2941,37.772
20230928,000852.SH,中证1000,1.3589,38.0122
20231009,000852.SH,中证1000,1.4538,37.8618
20231010,000852.SH,中证1000,1.4972,37.7123
20231011,000852.SH,中证1000,1.5268,37.8178
20231012,000852.SH,中证1000,1.546,38.073
20231013,000852.SH,中证1000,1.5316,37.9152
20231016,000852.SH,中证1000,1.7477,37.5843
20231017,000852.SH,中证1000,1.4802,37.4937
20231018,000852.SH,中证1000,1.5402,36.7362
20231019,000852.SH,中证1000,1.6509,36.3516
20231020,000852.SH,中证1000,1.4743,35.9221
20231023,000852.SH,中证1000,1.5473,35.2199
20231024,000852.SH,中证1000,1.6076,35.7928
20231025,000852.SH,中证1000,1.7352,35.9958
20231026,000852.SH,中证1000,1.668,36.1656
20231027,000852.SH,中证1000,1.8261,37.1785
20231030,000852.SH,中证1000,1.9012,38.7125
20231031,000852.SH,中证1000,1.7531,38.6095
20231101,000852.SH,中证1000,1.5636,38.5562
20231102,000852.SH,中证1000,1.4859,38.1051
20231103,000852.SH,中证1000,1.5493,38.6232
20231106,000852.SH,中证1000,1.9785,39.4089
20231107,000852.SH,中证1000,1.8438,39.489
20231108,000852.SH,中证1000,1.95,39.6068
20231109,000852.SH,中证1000,1.7197,39.3641
20231110,000852.SH,中证1000,1.5005,39.278
20231113,000852.SH,中证1000,1.5973,38.8279
20231114,000852.SH,中证1000,1.7015,39.0489
20231115,000852.SH,中证1000,1.7806,39.2312
20231116,000852.SH,中证1000,1.5261,38.8312
20231117,000852.SH,中证1000,1.5504,39.1511
20231120,000852.SH,中证1000,1.7018,39.4614
20231121,000852.SH,中证1000,1.8704,39.2408
20231122,000852.SH,中证1000,1.8177,38.7675
20231123,000852.SH,中证1000,1.6151,39.2013
20231124,000852.SH,中证1000,1.5908,38.7311
20231127,000852.SH,中证1000,1.6398,38.7203
20231128,000852.SH,中证1000,1.3598,38.9245
20231129,000852.SH,中证1000,1.4368,38.7368
20231130,000852.SH,中证1000,1.3879,38.5708
20231204,000852.SH,中证1000,1.622,38.7766
20231205,000852.SH,中证1000,1.5095,38.0523
20231206,000852.SH,中证1000,1.5259,38.2587
20231207,000852.SH,中证1000,1.5704,38.2003
20231208,000852.SH,中证1000,1.7757,38.1084
20231211,000852.SH,中证1000,1.6802,36.24
20231212,000852.SH,中证1000,1.3634,36.2753
20231213,000852.SH,中证1000,1.2881,35.954
20231214,000852.SH,中证1000,1.2634,35.8322
20231215,000852.SH,中证1000,1.3003,35.5804
20231218,000852.SH,中证1000,1.3165,35.0464
20231219,000852.SH,中证1000,1.1738,35.0653
20231220,000852.SH,中证1000,1.1733,34.4941
20231221,000852.SH,中证1000,1.3132,34.6884
20231222,000852.SH,中证1000,1.4836,34.3238
20231225,000852.SH,中证1000,1.1494,34.333
20231226,000852.SH,中证1000,1.0908,33.8575
20231227,000852.SH,中证1000,1.1344,34.1219
20231228,000852.SH,中证1000,1.51,34.7342
20231229,000852.SH,中证1000,1.411,35.2103
20240201,000852.SH,中证1000,1.5333,28.7259
20240202,000852.SH,中证1000,1.8433,27.6893
20240205,000852.SH,中证1000,2.1982,26.0703
20240206,000852.SH,中证1000,2.1866,27.8392
20240207,000852.SH,中证1000,2.2492,29.0162
20240208,000852.SH,中证1000,2.2639,30.1024
20240219,000852.SH,中证1000,2.1186,30.3219
20240220,000852.SH,中证1000,1.6039,30.415
20240221,000852.SH,中证1000,2.0081,30.5919
20240222,000852.SH,中证1000,1.5903,31.0079
20240223,000852.SH,中证1000,1.7789,31.4119
20240226,000852.SH,中证1000,1.9158,31.8073
20240227,000852.SH,中证1000,1.8965,32.5639
20240228,000852.SH,中证1000,2.7074,31.1963
20240229,000852.SH,中证1000,1.9526,32.2862
20240301,000852.SH,中证1000,1.915,32.5538
20240304,000852.SH,中证1000,1.8613,32.7048
20240305,000852.SH,中证1000,1.8079,32.4503
20240306,000852.SH,中证1000,1.6056,32.497
20240307,000852.SH,中证1000,1.6718,32.0486
20240308,000852.SH,中证1000,1.4437,32.4175
20240311,000852.SH,中证1000,1.7028,32.901
20240312,000852.SH,中证1000,1.9087,32.9162
20240313,000852.SH,中证1000,1.8805,33.0268
20240314,000852.SH,中证1000,1.7526,32.9067
20240315,000852.SH,中证1000,1.6712,33.3362
20240318,000852.SH,中证1000,2.0064,33.8402
20240319,000852.SH,中证1000,1.8787,33.6195
20240320,000852.SH,中证1000,1.8598,33.9166
20240321,000852.SH,中证1000,2.0155,33.8687
20240322,000852.SH,中证1000,2.1805,33.4866
20240325,000852.SH,中证1000,2.1229,32.7659
20240326,000852.SH,中证1000,1.8991,32.618
20240327,000852.SH,中证1000,1.8573,31.562
20240328,000852.SH,中证1000,1.8513,32.3133
20240329,000852.SH,中证1000,1.748,32.6482
20240401,000852.SH,中证1000,1.9794,33.1518
20240402,000852.SH,中证1000,2.0321,32.8019
20240403,000852.SH,中证1000,1.9305,32.6352
20240408,000852.SH,中证1000,1.9334,32.2152
20240409,000852.SH,中证1000,1.6496,32.5381
20240410,000852.SH,中证1000,1.7347,32.0
20240411,000852.SH,中证1000,1.7107,32.0536
20240412,000852.SH,中证1000,1.6279,31.8862
20240415,000852.SH,中证1000,2.0842,31.6376
20240416,000852.SH,中证1000,2.1407,30.6929
20240417,000852.SH,中证1000,1.9637,32.0063
20240418,000852.SH,中证1000,1.9445,31.8608
20240419,000852.SH,中证1000,1.8476,31.5537
20240422,000852.SH,中证1000,1.7327,31.1703
20240423,000852.SH,中证1000,1.6198,30.9908
20240424,000852.SH,中证1000,1.6798,31.3995
20240425,000852.SH,中证1000,1.6295,31.6622
20240426,000852.SH,中证1000,2.1765,32.7505
20240429,000852.SH,中证1000,2.4873,35.0438
20240430,000852.SH,中证1000,2.1108,38.3891
20240506,000852.SH,中证1000,2.1131,39.2131
20240507,000852.SH,中证1000,1.9117,39.3308
20240508,000852.SH,中证1000,1.8095,38.7605
20240509,000852.SH,中证1000,1.7779,39.3944
20240510,000852.SH,中证1000,1.9378,39.0683
20240513,000852.SH,中证1000,1.8627,38.856
20240514,000852.SH,中证1000,1.7517,39.0875
20240515,000852.SH,中证1000,1.6869,38.6984
20240516,000852.SH,中证1000,1.7535,38.6163
20240517,000852.SH,中证1000,1.8874,39.1099
20240520,000852.SH,中证1000,2.0362,39.3623
20240521,000852.SH,中证1000,1.7834,38.9463
20240522,000852.SH,中证1000,1.7322,38.9192
20240523,000852.SH,中证1000,1.8126,38.0458
20240524,000852.SH,中证1000,1.5573,37.6299
20240527,000852.SH,中证1000,1.5606,38.0004
20240528,000852.SH,中证1000,1.5302,37.6217
20240529,000852.SH,中证1000,1.4707,37.6469
20240530,000852.SH,中证1000,1.4565,37.5118
20240531,000852.SH,中证1000,1.4087,37.643
20240603,000852.SH,中证1000,1.6826,37.1863
20240604,000852.SH,中证1000,1.4943,37.4318
20240605,000852.SH,中证1000,1.3603,36.9372
20240606,000852.SH,中证1000,1.7476,36.1736
20240607,000852.SH,中证1000,1.341,36.346
20240611,000852.SH,中证1000,1.3225,36.5999
20240612,000852.SH,中证1000,1.2516,36.7331
20240613,000852.SH,中证1000,1.3484,36.5037
20240614,000852.SH,中证1000,1.4284,36.487
20240617,000852.SH,中证1000,1.3188,33.449
20240618,000852.SH,中证1000,1.4331,33.6989
20240619,000852.SH,中证1000,1.3309,33.2522
20240620,000852.SH,中证1000,1.4966,32.615
20240621,000852.SH,中证1000,1.176,32.6174
20240624,000852.SH,中证1000,1.3625,31.5412
20240625,000852.SH,中证1000,1.1888,31.328
20240626,000852.SH,中证1000,1.4572,32.1682
20240627,000852.SH,中证1000,1.2841,31.3852
20240628,000852.SH,中证1000,1.4203,31.5866
20240701,000852.SH,中证1000,1.3622,31.8717
20240702,000852.SH,中证1000,1.2527,31.6579
20240703,000852.SH,中证1000,1.0779,31.4307
20240704,000852.SH,中证1000,1.2768,30.7633
20240705,000852.SH,中证1000,1.1648,31.0939
20240708,000852.SH,中证1000,1.2998,30.3319
20240709,000852.SH,中证1000,1.5621,30.9723
20240710,000852.SH,中证1000,1.4551,30.8439
20240711,000852.SH,中证1000,1.6101,31.5881
20240712,000852.SH,中证1000,1.3748,31.5008
20240715,000852.SH,中证1000,1.3279,31.1619
20240716,000852.SH,中证1000,1.2699,31.1936
20240717,000852.SH,中证1000,1.2649,30.9534
20240718,000852.SH,中证1000,1.2785,31.0678
20240719,000852.SH,中证1000,1.183,31.0976
20240722,000852.SH,中证1000,1.1609,31.0983
20240723,000852.SH,中证1000,1.2633,30.2469
20240724,000852.SH,中证1000,1.2694,29.864
20240725,000852.SH,中证1000,1.1377,29.8841
20240726,000852.SH,中证1000,1.1601,30.3018
20240729,000852.SH,中证1000,1.1454,30.1947
20240730,000852.SH,中证1000,1.1768,30.2687
20240731,000852.SH,中证1000,1.8207,31.4923
20240801,000852.SH,中证1000,1.5342,31.3506
20240802,000852.SH,中证1000,1.4458,30.9253
20240805,000852.SH,中证1000,1.6004,30.1255
20240806,000852.SH,中证1000,1.3308,30.5894
20240807,000852.SH,中证1000,1.1845,30.5377
20240808,000852.SH,中证1000,1.333,30.3958
20240809,000852.SH,中证1000,1.216,30.1064
20240812,000852.SH,中证1000,1.1316,29.9597
20240813,000852.SH,中证1000,1.0533,30.0133
20240814,000852.SH,中证1000,1.0502,29.6422
20240815,000852.SH,中证1000,1.3651,29.8222
20240816,000852.SH,中证1000,1.2882,29.5866
20240819,000852.SH,中证1000,1.2598,29.6533
20240820,000852.SH,中证1000,1.3651,29.2139
20240821,000852.SH,中证1000,1.136,29.0448
20240822,000852.SH,中证1000,1.1916,28.6126
20240823,000852.SH,中证1000,1.1574,28.8055
20240826,000852.SH,中证1000,1.1875,29.0716
20240827,000852.SH,中证1000,1.2049,28.358
20240828,000852.SH,中证1000,1.1409,28.5666
20240829,000852.SH,中证1000,1.3719,29.0591
20240830,000852.SH,中证1000,1.8798,29.7242
20240902,000852.SH,中证1000,1.6481,29.3732
20240903,000852.SH,中证1000,1.3629,29.6364
20240904,000852.SH,中证1000,1.2987,29.5229
20240905,000852.SH,中证1000,1.2811,29.7588
20240906,000852.SH,中证1000,1.3445,29.2587
20240909,000852.SH,中证1000,1.1925,29.0591
20240910,000852.SH,中证1000,1.3931,29.1324
20240911,000852.SH,中证1000,1.1994,29.1627
20240912,000852.SH,中证1000,1.2497,28.9906
20240913,000852.SH,中证1000,1.2297,28.6953
20240918,000852.SH,中证1000,1.198,28.72
20240919,000852.SH,中证1000,1.5377,29.2255
20240920,000852.SH,中证1000,1.3444,29.0859
20240923,000852.SH,中证1000,1.317,29.0823
20240924,000852.SH,中证1000,2.2742,30.1979
20240925,000852.SH,中证1000,2.7844,30.4551
20240926,000852.SH,中证1000,2.6763,31.6632
20240927,000852.SH,中证1000,3.0623,33.2958
20240930,000852.SH,中证1000,4.96,36.9585
20241008,000852.SH,中证1000,5.7918,39.9758
20241009,000852.SH,中证1000,4.8182,36.8362
20241010,000852.SH,中证1000,3.6773,36.4904
20241011,000852.SH,中证1000,2.9447,34.9386
20241014,000852.SH,中证1000,2.9569,36.1582
20241015,000852.SH,中证1000,3.1291,35.4077
20241016,000852.SH,中证1000,2.6135,35.6895
20241017,000852.SH,中证1000,2.9053,35.4986
20241018,000852.SH,中证1000,3.7787,36.9702
20241021,000852.SH,中证1000,3.7281,37.5749
20241022,000852.SH,中证1000,3.6464,37.7107
20241023,000852.SH,中证1000,3.504,37.8094
20241024,000852.SH,中证1000,2.7731,37.6023
20241025,000852.SH,中证1000,3.221,38.173
20241028,000852.SH,中证1000,3.4284,39.096
20241029,000852.SH,中证1000,3.8756,38.6999
20241030,000852.SH,中证1000,3.4038,39.2739
20241031,000852.SH,中证1000,4.0521,39.7679
20241101,000852.SH,中证1000,4.2957,38.714
20241104,000852.SH,中证1000,3.1018,39.4665
20241105,000852.SH,中证1000,4.0933,40.7978
20241106,000852.SH,中证1000,4.451,40.9741
20241107,000852.SH,中证1000,4.2865,41.7113
20241108,000852.SH,中证1000,4.7399,41.7681
20241111,000852.SH,中证1000,4.222,42.7106
20241112,000852.SH,中证1000,4.2043,42.1389
20241113,000852.SH,中证1000,3.3297,42.3563
20241114,000852.SH,中证1000,3.0909,41.0685
20241115,000852.SH,中证1000,3.0943,40.1427
20241118,000852.SH,中证1000,3.3803,39.267
20241119,000852.SH,中证1000,2.8616,40.2439
20241120,000852.SH,中证1000,3.1424,40.9754
20241121,000852.SH,中证1000,3.139,41.0221
20241122,000852.SH,中证1000,3.5839,39.5207
20241125,000852.SH,中证1000,2.9068,39.7056
20241126,000852.SH,中证1000,2.5582,39.3126
20241127,000852.SH,中证1000,3.0451,40.2054
20241128,000852.SH,中证1000,3.1527,40.0271
20241129,000852.SH,中证1000,3.398,40.6905
20241202,000852.SH,中证1000,3.704,41.4794
20241203,000852.SH,中证1000,3.4174,41.4528
20241204,000852.SH,中证1000,3.1302,40.8098
20241205,000852.SH,中证1000,3.0184,41.2885
20241206,000852.SH,中证1000,3.6513,41.7297
20241209,000852.SH,中证1000,3.0727,41.4468
20241210,000852.SH,中证1000,3.9134,41.7954
20241211,000852.SH,中证1000,3.4652,42.3393
20241212,000852.SH,中证1000,3.58,42.6275
20241213,000852.SH,中证1000,3.7856,41.7374
20241216,000852.SH,中证1000,3.2189,38.2651
20241217,000852.SH,中证1000,2.8512,37.5029
20241218,000852.SH,中证1000,2.5733,37.7906
20241219,000852.SH,中证1000,2.609,37.8391
20241220,000852.SH,中证1000,2.528,38.2111
20241223,000852.SH,中证1000,2.6788,37.2045
20241224,000852.SH,中证1000,2.2362,37.6485
20241225,000852.SH,中证1000,2.2667,37.2771
20241226,000852.SH,中证1000,2.1394,37.6704
20241227,000852.SH,中证1000,2.4591,37.7457
20241230,000852.SH,中证1000,2.1473,37.5677
20241231,000852.SH,中证1000,2.4602,36.5086
20250102,000852.SH,中证1000,2.5235,35.5446
20250103,000852.SH,中证1000,2.4498,34.5763
20250106,000852.SH,中证1000,2.0979,34.4648
20250107,000852.SH,中证1000,2.0035,34.9267
20250108,000852.SH,中证1000,2.3317,34.7718
20250109,000852.SH,中证1000,1.9961,34.8223
20250110,000852.SH,中证1000,2.0445,34.092
20250113,000852.SH,中证1000,1.7481,34.1927
20250114,000852.SH,中证1000,2.4343,35.6853
20250115,000852.SH,中证1000,2.1087,35.4618
20250116,000852.SH,中证1000,2.2334,35.5958
20250117,000852.SH,中证1000,2.0315,35.8377
20250120,000852.SH,中证1000,2.0467,36.0776
20250121,000852.SH,中证1000,2.0538,36.2686
20250122,000852.SH,中证1000,1.8596,35.9713
20250123,000852.SH,中证1000,2.2943,35.8413
20250124,000852.SH,中证1000,2.142,36.4408
20250127,000852.SH,中证1000,1.9416,35.8896
20250205,000852.SH,中证1000,2.1814,36.0335
20250206,000852.SH,中证1000,2.6341,36.9532
20250207,000852.SH,中证1000,3.333,37.4369
20250210,000852.SH,中证1000,3.0632,37.833
20250211,000852.SH,中证1000,2.9649,37.6745
20250212,000852.SH,中证1000,2.8936,38.1669
20250213,000852.SH,中证1000,3.2191,37.708
20250214,000852.SH,中证1000,3.0649,37.9143
20250217,000852.SH,中证1000,3.3295,38.1482
20250218,000852.SH,中证1000,3.0867,37.4014
20250219,000852.SH,中证1000,2.8065,38.2716
20250220,000852.SH,中证1000,2.9627,38.5337
20250221,000852.SH,中证1000,3.3653,39.2264
20250224,000852.SH,中证1000,3.2715,39.2827
20250225,000852.SH,中证1000,3.0343,39.1066
20250226,000852.SH,中证1000,3.1145,39.6795
20250227,000852.SH,中证1000,3.2048,39.5782
20250228,000852.SH,中证1000,3.0362,38.3113
20200102,399370.SZ,国证成长,1.6877,21.9442
20200103,399370.SZ,国证成长,1.494,21.8332
20200106,399370.SZ,国证成长,1.8454,21.8229
20200107,399370.SZ,国证成长,1.6276,22.1
20200108,399370.SZ,国证成长,1.8487,21.8888
20200109,399370.SZ,国证成长,1.5006,22.2916
20200110,399370.SZ,国证成长,1.2698,22.3052
20200113,399370.SZ,国证成长,1.3138,22.5946
20200114,399370.SZ,国证成长,1.4097,22.5067
20200115,399370.SZ,国证成长,1.274,22.4898
20200116,399370.SZ,国证成长,1.1436,22.4666
20200117,399370.SZ,国证成长,1.1235,22.4615
20200120,399370.SZ,国证成长,1.2802,22.6562
20200121,399370.SZ,国证成长,1.3352,22.2753
20200122,399370.SZ,国证成长,1.4103,22.4831
20200123,399370.SZ,国证成长,1.6507,21.7656
20200203,399370.SZ,国证成长,1.1536,20.0949
20200204,399370.SZ,国证成长,2.1505,20.7823
20200205,399370.SZ,国证成长,1.8659,21.2553
20200206,399370.SZ,国证成长,1.9643,21.7918
20200207,399370.SZ,国证成长,1.8178,21.7928
20200210,399370.SZ,国证成长,1.7995,22.0145
20200211,399370.SZ,国证成长,1.6439,22.1823
20200212,399370.SZ,国证成长,1.6206,22.4374
20200213,399370.SZ,国证成长,1.7765,22.2731
20200214,399370.SZ,国证成长,1.6711,22.3662
20200217,399370.SZ,国证成长,1.9466,22.8995
20200218,399370.SZ,国证成长,1.9525,22.878
20200219,399370.SZ,国证成长,1.9758,22.8044
20200220,399370.SZ,国证成长,2.1043,23.2522
20200221,399370.SZ,国证成长,2.2493,23.4635
20200224,399370.SZ,国证成长,2.3618,23.4748
20200225,399370.SZ,国证成长,2.8012,23.3009
20200226,399370.SZ,国证成长,2.7016,22.7792
20200227,399370.SZ,国证成长,2.0423,22.7227
20200228,399370.SZ,国证成长,2.4164,21.7683
20200302,399370.SZ,国证成长,2.2029,23.5416
20200303,399370.SZ,国证成长,2.2716,23.7812
20200304,399370.SZ,国证成长,1.8628,23.8688
20200305,399370.SZ,国证成长,2.1171,24.3733
20200306,399370.SZ,国证成长,1.7631,24.1047
20200309,399370.SZ,国证成长,2.211,23.1376
20200310,399370.SZ,国证成长,2.0452,23.709
20200311,399370.SZ,国证成长,1.7425,23.3671
20200312,399370.SZ,国证成长,1.6478,22.7861
20200313,399370.SZ,国证成长,1.9818,22.5042
20200316,399370.SZ,国证成长,1.9561,21.6627
20200317,399370.SZ,国证成长,1.6873,21.5248
20200318,399370.SZ,国证成长,1.633,21.1841
20200319,399370.SZ,国证成长,1.6869,21.001
20200320,399370.SZ,国证成长,1.3296,21.4144
20200323,399370.SZ,国证成长,1.3995,20.5744
20200324,399370.SZ,国证成长,1.392,21.0967
20200325,399370.SZ,国证成长,1.5036,21.799
20200326,399370.SZ,国证成长,1.1326,21.6666
20200327,399370.SZ,国证成长,1.1391,21.6599
20200330,399370.SZ,国证成长,1.2438,21.2916
20200331,399370.SZ,国证成长,1.0538,21.5774
20200401,399370.SZ,国证成长,1.183,21.5529
20200402,399370.SZ,国证成长,1.1172,22.0045
20200403,399370.SZ,国证成长,1.0099,21.9183
20200407,399370.SZ,国证成长,1.4107,22.5695
20200408,399370.SZ,国证成长,1.2773,22.4615
20200409,399370.SZ,国证成长,1.1244,22.6038
20200410,399370.SZ,国证成长,1.1742,22.3434
20200413,399370.SZ,国证成长,0.9684,22.2868
20200414,399370.SZ,国证成长,1.1445,22.7264
20200415,399370.SZ,国证成长,1.1977,22.8329
20200416,399370.SZ,国证成长,1.0761,22.9072
20200417,399370.SZ,国证成长,1.3406,23.115
20200420,399370.SZ,国证成长,1.0522,23.304
20200421,399370.SZ,国证成长,1.1079,23.0443
20200422,399370.SZ,国证成长,1.0051,23.3637
20200423,399370.SZ,国证成长,1.0356,23.3025
20200424,399370.SZ,国证成长,1.0612,23.0515
20200427,399370.SZ,国证成长,0.9763,23.3419
20200428,399370.SZ,国证成长,1.3537,23.6032
20200429,399370.SZ,国证成长,1.0176,24.3619
20200430,399370.SZ,国证成长,1.3603,26.0354
20200506,399370.SZ,国证成长,1.4052,26.3853
20200507,399370.SZ,国证成长,1.2344,26.4187
20200508,399370.SZ,国证成长,1.2364,26.7018
20200511,399370.SZ,国证成长,1.3289,26.6325
20200512,399370.SZ,国证成长,1.1078,26.8003
20200513,399370.SZ,国证成长,1.0461,26.9585
20200514,399370.SZ,国证成长,1.0513,26.673
20200515,399370.SZ,国证成长,1.1337,26.5855
20200518,399370.SZ,国证成长,1.3374,26.71
20200519,399370.SZ,国证成长,1.0706,26.9911
20200520,399370.SZ,国证成长,1.2391,26.7818
20200521,399370.SZ,国证成长,1.1492,26.6883
20200522,399370.SZ,国证成长,1.1021,26.0677
20200525,399370.SZ,国证成长,0.8683,26.1918
